"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct","type"
"verb_norming","2018_Jun_19_1257",911,75,"crawl","kravla","huka","klättra","huka","klättra","kravla",3,3,1,"leg"
"verb_norming","2018_Jun_19_1257",911,76,"wash","tvätta","skura","sopa","skura","tvätta","sopa",2,2,1,"arm"
"verb_norming","2018_Jun_19_1257",911,77,"kneel","knäböja","krypa","kräla","kräla","knäböja","krypa",2,2,1,"leg"
"verb_norming","2018_Jun_19_1257",911,78,"lift","lyfta","pressa","öka","lyfta","öka","pressa",1,1,1,"arm"
"verb_norming","2018_Jun_19_1257",911,79,"bind","binda","linda","vinda","vinda","linda","binda",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,80,"creep","krypa","knäböja","klättra","krypa","klättra","knäböja",1,1,1,"leg"
"verb_norming","2018_Jun_19_1257",911,81,"hop","skutta","kliva","studsa","skutta","kliva","studsa",1,1,1,"leg"
"verb_norming","2018_Jun_19_1257",911,82,"grasp","gripa","klämma","omfamna","omfamna","klämma","gripa",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,83,"stomp","stampa","stiga","kliva","kliva","stiga","stampa",3,3,1,"leg"
"verb_norming","2018_Jun_19_1257",911,84,"braid","fläta","knyta","binda","knyta","binda","fläta",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,85,"tread","trampa","stampa","klampa","klampa","stampa","trampa",3,3,1,"leg"
"verb_norming","2018_Jun_19_1257",911,86,"cut","skära","sticka","spetsa","sticka","spetsa","skära",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,87,"squeeze","klämma","knuffa","knäppa","klämma","knuffa","knäppa",1,1,1,"arm"
"verb_norming","2018_Jun_19_1257",911,88,"walk","gå","promenera","marschera","gå","promenera","marschera",1,1,1,"leg"
"verb_norming","2018_Jun_19_1257",911,89,"stamp","stampa","kliva","skutta","stampa","skutta","kliva",1,1,1,"leg"
"verb_norming","2018_Jun_19_1257",911,90,"whip","piska","klappa","slå","klappa","slå","piska",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,91,"stagger","ragla","lunka","halka","halka","lunka","ragla",3,3,1,"leg"
"verb_norming","2018_Jun_19_1257",911,92,"skim","skumma","vispa","sleva","sleva","skumma","vispa",2,2,1,"arm"
"verb_norming","2018_Jun_19_1257",911,93,"tug","rycka","pressa","slå","pressa","slå","rycka",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,94,"scuff","hasa sig fram","dra sig fram","kasta sig fram","hasa sig fram","kasta sig fram","dra sig fram",1,3,0,"leg"
"verb_norming","2018_Jun_19_1257",911,95,"climb","klättra","kliva","krypa","krypa","kliva","klättra",3,3,1,"leg"
"verb_norming","2018_Jun_19_1257",911,96,"pull","dra","slänga","släpa","dra","släpa","slänga",1,1,1,"arm"
"verb_norming","2018_Jun_19_1257",911,97,"scrape","skrapa","rispa","klösa","skrapa","rispa","klösa",1,1,1,"arm"
"verb_norming","2018_Jun_19_1257",911,98,"bash","slå","knuffa","trycka","slå","trycka","knuffa",1,1,1,"arm"
"verb_norming","2018_Jun_19_1257",911,99,"inch","röra sig långsamt framåt","dra sig snabbt tillbaka","hasa sig bakåt","dra sig snabbt tillbaka","röra sig långsamt framåt","hasa sig bakåt",2,2,1,"leg"
"verb_norming","2018_Jun_19_1257",911,100,"grate","riva","hugga","rispa","riva","rispa","hugga",1,2,0,"arm"
"verb_norming","2018_Jun_19_1257",911,101,"roll","vingla","snubbla","svassa","svassa","vingla","snubbla",2,1,0,"leg"
"verb_norming","2018_Jun_19_1257",911,102,"rub","gnugga","riva","klappa","klappa","riva","gnugga",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,103,"slip","halka","snava","ramla","ramla","snava","halka",3,3,1,"leg"
"verb_norming","2018_Jun_19_1257",911,104,"wipe","torka","putsa","gnugga","gnugga","putsa","torka",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,105,"clap","klappa","knäppa","klämma","klämma","klappa","knäppa",2,2,1,"arm"
"verb_norming","2018_Jun_19_1257",911,106,"polish","polera","sopa","tvätta","tvätta","sopa","polera",3,3,1,"arm"
"verb_norming","2018_Jun_19_1257",911,107,"skip","hoppa","kliva","strutta","kliva","strutta","hoppa",3,2,0,"leg"
"verb_norming","2018_Jun_19_1257",911,108,"pace","gå fram och tillbaka","luffa runt","rusa fram","luffa runt","gå fram och tillbaka","rusa fram",2,2,1,"leg"
"verb_norming","2018_Jun_19_1257",911,109,"flit","rusa","hasa","svassa","rusa","hasa","svassa",1,3,0,"leg"
"verb_norming","2018_Jun_19_1257",911,110,"push","knuffa","kasta","klämma","klämma","knuffa","kasta",2,2,1,"arm"
"verb_norming","2018_Jun_19_1257",911,111,"stumble","snubbla","glida","svaja","glida","snubbla","svaja",2,2,1,"leg"
"verb_norming","2018_Jun_19_1257",911,112,"traipse","traska","stappla","vandra","vandra","stappla","traska",3,2,0,"leg"
"verb_norming","2018_Jun_20_1058",912,1,"grate","riva","hugga","rispa","riva","rispa","hugga",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,2,"twine","tvinna","binda","knyta","binda","knyta","tvinna",3,2,0,"arm"
"verb_norming","2018_Jun_20_1058",912,3,"climb","klättra","kliva","krypa","klättra","krypa","kliva",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,4,"jump","hoppa","kliva","lyfta","hoppa","lyfta","kliva",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,5,"stamp","stampa","kliva","skutta","stampa","kliva","skutta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,6,"bind","binda","linda","vinda","binda","vinda","linda",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,7,"run","springa","rusa","jogga","rusa","springa","jogga",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,8,"wipe","torka","putsa","gnugga","torka","putsa","gnugga",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,9,"brush","borsta","skrubba","putsa","skrubba","borsta","putsa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,10,"seize","fånga","klämma","fästa","klämma","fästa","fånga",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,11,"flit","rusa","hasa","svassa","hasa","rusa","svassa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,12,"sneak","smyga","hasa","glida","hasa","glida","smyga",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,13,"clean","rengöra","rensa","plocka","plocka","rensa","rengöra",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,14,"file","fila","putsa","riva","riva","putsa","fila",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,15,"stir","röra","sleva","vispa","vispa","sleva","röra",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,16,"skim","skumma","vispa","sleva","skumma","vispa","sleva",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,17,"grip","gripa om","hålla om","kasta om","kasta om","hålla om","gripa om",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,18,"carve","tälja","hacka","riva","tälja","riva","hacka",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,19,"strut","svassa","lunka","strosa","svassa","strosa","lunka",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,20,"fold","vika ihop","knyta ihop","bunta ihop","bunta ihop","vika ihop","knyta ihop",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,21,"slither","hasa","glida","trilla","hasa","trilla","glida",1,3,0,"leg"
"verb_norming","2018_Jun_20_1058",912,22,"kneel","knäböja","krypa","kräla","knäböja","kräla","krypa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,23,"tread","trampa","stampa","klampa","stampa","klampa","trampa",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,24,"dunk","dunka","dumpa","dunsa","dunka","dumpa","dunsa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,25,"walk","gå","promenera","marschera","gå","marschera","promenera",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,26,"clap","klappa","knäppa","klämma","klämma","klappa","knäppa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,27,"grab","gripa tag i","fästa ihop","smälla till","smälla till","fästa ihop","gripa tag i",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,28,"sprint","spurta","springa","löpa","löpa","spurta","springa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,29,"ramble","ströva","strutta","spurta","ströva","spurta","strutta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,30,"pluck","plocka","rensa","picka","plocka","rensa","picka",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,31,"knock","knacka","krocka","klicka","klicka","knacka","krocka",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,32,"stomp","stampa","stiga","kliva","stiga","stampa","kliva",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,33,"wobble","vingla","ramla","glida","ramla","glida","vingla",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,34,"claw","klösa","nypa","rispa","rispa","nypa","klösa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,35,"scrape","skrapa","rispa","klösa","rispa","klösa","skrapa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,36,"stray","ströva","vandra","promenera","promenera","vandra","ströva",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,37,"scratch","repa","riva","klösa","klösa","riva","repa",3,2,0,"arm"
"verb_norming","2018_Jun_20_1058",912,38,"trot","trava","promenera","flanera","promenera","flanera","trava",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,39,"slide","glida","ramla","hasa","hasa","glida","ramla",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,40,"rush","rusa","springa","löpa","rusa","springa","löpa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,41,"creep","krypa","knäböja","klättra","klättra","knäböja","krypa",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,42,"skip","hoppa","kliva","strutta","kliva","hoppa","strutta",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,43,"toss","slänga","fånga","gripa","gripa","slänga","fånga",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,44,"stroll","strosa","trava","marschera","marschera","strosa","trava",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,45,"polish","polera","sopa","tvätta","polera","tvätta","sopa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,46,"traipse","traska","stappla","vandra","traska","stappla","vandra",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,47,"dance","dansa","snurra","svänga","snurra","dansa","svänga",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,48,"step","gå","klampa","traska","traska","klampa","gå",3,2,0,"leg"
"verb_norming","2018_Jun_20_1058",912,49,"lift","lyfta","pressa","öka","öka","lyfta","pressa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,50,"chop","hacka","tälja","riva","tälja","riva","hacka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,51,"trudge","släpa sig fram","kasta sig fram","ta sig fram","släpa sig fram","kasta sig fram","ta sig fram",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,52,"pull","dra","slänga","släpa","slänga","släpa","dra",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,53,"march","marschera","trava","traska","traska","trava","marschera",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,54,"sway","vingla","tassa","ramla","ramla","vingla","tassa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,55,"hack","hacka","skära","kåpa","kåpa","hacka","skära",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,56,"dig","gräva","dränera","dika","dika","dränera","gräva",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,57,"slap","smälla till","knäppa fast","klämma åt","knäppa fast","smälla till","klämma åt",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,58,"skate","åka skridskor","åka skidor","åka kälke","åka kälke","åka skidor","åka skridskor",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,59,"hike","vandra","flanera","lunka","lunka","vandra","flanera",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,60,"pace","gå fram och tillbaka","luffa runt","rusa fram","luffa runt","gå fram och tillbaka","rusa fram",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,61,"delve","gräva","plöja","rensa","gräva","rensa","plöja",1,3,0,"arm"
"verb_norming","2018_Jun_20_1058",912,62,"braid","fläta","knyta","binda","binda","fläta","knyta",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,63,"mount","gå uppför","ströva runt","kliva över","gå uppför","ströva runt","kliva över",1,3,0,"leg"
"verb_norming","2018_Jun_20_1058",912,64,"inch","röra sig långsamt framåt","dra sig snabbt tillbaka","hasa sig bakåt","hasa sig bakåt","röra sig långsamt framåt","dra sig snabbt tillbaka",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,65,"glide","glida","hasa","snava","hasa","glida","snava",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,66,"hop","skutta","kliva","studsa","kliva","skutta","studsa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,67,"snatch","rycka till sig","knuffa ifrån sig","plocka åt sig","knuffa ifrån sig","rycka till sig","plocka åt sig",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,68,"throw","kasta","greppa","träffa","träffa","kasta","greppa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,69,"bounce","studsa","dunka","kasta","studsa","dunka","kasta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,70,"slip","halka","snava","ramla","snava","halka","ramla",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,71,"jog","jogga","spurta","rusa","spurta","jogga","rusa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,72,"roam","ströva omkring","ta sig fram","luffa runt","luffa runt","ta sig fram","ströva omkring",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,73,"pat","klappa","slå","borsta","klappa","slå","borsta",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,74,"whip","piska","klappa","slå","klappa","slå","piska",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,75,"shake","skaka","röra","vispa","röra","skaka","vispa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,76,"stride","kliva","tassa","lunka","lunka","kliva","tassa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,77,"push","knuffa","kasta","klämma","kasta","klämma","knuffa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,78,"scoop","skyffla","dika","skrapa","skyffla","dika","skrapa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,79,"stumble","snubbla","glida","svaja","snubbla","glida","svaja",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,80,"flee","fly","lyfta","flyga","fly","flyga","lyfta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,81,"prance","kråma sig","promenera","traska","traska","kråma sig","promenera",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,82,"tug","rycka","pressa","slå","rycka","pressa","slå",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,83,"wash","tvätta","skura","sopa","tvätta","skura","sopa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,84,"plod","lunka","pulsa","vingla","pulsa","vingla","lunka",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,85,"punch","slå","knuffa","kasta","slå","kasta","knuffa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,86,"roll","vingla","snubbla","svassa","vingla","svassa","snubbla",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,87,"stab","sticka","hacka","skära","skära","hacka","sticka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,88,"limp","halta","hasa","halka","halka","hasa","halta",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,89,"clutch","gripa tag i","sätta ihop","dra ut","sätta ihop","gripa tag i","dra ut",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,90,"peel","skala","rensa","plocka","skala","plocka","rensa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,91,"wade","vada","pulsa","plöja","plöja","vada","pulsa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,92,"pinch","nypa","plocka","pensla","plocka","pensla","nypa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,93,"click","klicka","klappa","klämma","klämma","klappa","klicka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,94,"rub","gnugga","riva","klappa","gnugga","riva","klappa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,95,"leap","hoppa","stega","kliva","hoppa","kliva","stega",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,96,"catch","fånga","krama","omfamna","omfamna","krama","fånga",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,97,"bash","slå","knuffa","trycka","trycka","slå","knuffa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,98,"kick","sparka","knäa","tåa","tåa","sparka","knäa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1058",912,99,"stagger","ragla","lunka","halka","lunka","halka","ragla",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,100,"poke","peta","trycka","knuffa","trycka","knuffa","peta",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,101,"wander","vandra","marschera","spatsera","marschera","spatsera","vandra",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,102,"scuff","hasa sig fram","dra sig fram","kasta sig fram","hasa sig fram","dra sig fram","kasta sig fram",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,103,"grasp","gripa","klämma","omfamna","omfamna","klämma","gripa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,104,"wrap","slå in","slå ihop","slå till","slå in","slå ihop","slå till",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,105,"scrub","skrubba","sopa","skrapa","skrubba","sopa","skrapa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1058",912,106,"switch","slå på/av","knäppa","nypa","nypa","slå på/av","knäppa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,107,"squeeze","klämma","knuffa","knäppa","knuffa","knäppa","klämma",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,108,"tiptoe","gå på tå","snava","sparka","sparka","snava","gå på tå",3,3,1,"leg"
"verb_norming","2018_Jun_20_1058",912,109,"cut","skära","sticka","spetsa","sticka","spetsa","skära",3,3,1,"arm"
"verb_norming","2018_Jun_20_1058",912,110,"nip","nypa","peta","nudda","peta","nypa","nudda",2,2,1,"arm"
"verb_norming","2018_Jun_20_1058",912,111,"crawl","kravla","huka","klättra","kravla","klättra","huka",1,1,1,"leg"
"verb_norming","2018_Jun_20_1058",912,112,"trip","snubbla","stampa","stappla","snubbla","stappla","stampa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,1,"clean","rengöra","rensa","plocka","rensa","plocka","rengöra",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,2,"peel","skala","rensa","plocka","skala","plocka","rensa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,3,"pinch","nypa","plocka","pensla","plocka","pensla","nypa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,4,"dance","dansa","snurra","svänga","dansa","svänga","snurra",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,5,"sway","vingla","tassa","ramla","ramla","tassa","vingla",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,6,"jog","jogga","spurta","rusa","jogga","spurta","rusa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,7,"tug","rycka","pressa","slå","pressa","slå","rycka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,8,"scrape","skrapa","rispa","klösa","klösa","rispa","skrapa",3,1,0,"arm"
"verb_norming","2018_Jun_20_1258",913,9,"slide","glida","ramla","hasa","hasa","ramla","glida",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,10,"push","knuffa","kasta","klämma","klämma","kasta","knuffa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,11,"hack","hacka","skära","kåpa","kåpa","hacka","skära",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,12,"hop","skutta","kliva","studsa","skutta","kliva","studsa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,13,"roam","ströva omkring","ta sig fram","luffa runt","ströva omkring","ta sig fram","luffa runt",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,14,"bounce","studsa","dunka","kasta","dunka","studsa","kasta",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,15,"grip","gripa om","hålla om","kasta om","hålla om","kasta om","gripa om",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,16,"scrub","skrubba","sopa","skrapa","sopa","skrapa","skrubba",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,17,"stab","sticka","hacka","skära","hacka","sticka","skära",2,3,0,"arm"
"verb_norming","2018_Jun_20_1258",913,18,"kick","sparka","knäa","tåa","tåa","knäa","sparka",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,19,"squeeze","klämma","knuffa","knäppa","knuffa","knäppa","klämma",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,20,"carve","tälja","hacka","riva","tälja","hacka","riva",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,21,"tiptoe","gå på tå","snava","sparka","sparka","gå på tå","snava",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,22,"scratch","repa","riva","klösa","repa","klösa","riva",1,2,0,"arm"
"verb_norming","2018_Jun_20_1258",913,23,"inch","röra sig långsamt framåt","dra sig snabbt tillbaka","hasa sig bakåt","hasa sig bakåt","dra sig snabbt tillbaka","röra sig långsamt framåt",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,24,"skim","skumma","vispa","sleva","vispa","skumma","sleva",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,25,"clutch","gripa tag i","sätta ihop","dra ut","gripa tag i","dra ut","sätta ihop",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,26,"nip","nypa","peta","nudda","nypa","nudda","peta",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,27,"fold","vika ihop","knyta ihop","bunta ihop","knyta ihop","bunta ihop","vika ihop",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,28,"run","springa","rusa","jogga","jogga","springa","rusa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,29,"trip","snubbla","stampa","stappla","stampa","stappla","snubbla",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,30,"crawl","kravla","huka","klättra","klättra","huka","kravla",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,31,"ramble","ströva","strutta","spurta","ströva","spurta","strutta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,32,"slap","smälla till","knäppa fast","klämma åt","klämma åt","knäppa fast","smälla till",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,33,"march","marschera","trava","traska","marschera","trava","traska",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,34,"sprint","spurta","springa","löpa","löpa","spurta","springa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,35,"delve","gräva","plöja","rensa","plöja","gräva","rensa",2,1,0,"arm"
"verb_norming","2018_Jun_20_1258",913,36,"rub","gnugga","riva","klappa","klappa","riva","gnugga",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,37,"polish","polera","sopa","tvätta","sopa","polera","tvätta",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,38,"shake","skaka","röra","vispa","röra","vispa","skaka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,39,"switch","slå på/av","knäppa","nypa","nypa","knäppa","slå på/av",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,40,"throw","kasta","greppa","träffa","kasta","greppa","träffa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,41,"pull","dra","slänga","släpa","slänga","släpa","dra",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,42,"creep","krypa","knäböja","klättra","klättra","krypa","knäböja",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,43,"claw","klösa","nypa","rispa","nypa","klösa","rispa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,44,"wash","tvätta","skura","sopa","tvätta","skura","sopa",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,45,"brush","borsta","skrubba","putsa","borsta","putsa","skrubba",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,46,"dig","gräva","dränera","dika","dika","gräva","dränera",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,47,"stride","kliva","tassa","lunka","tassa","lunka","kliva",3,1,0,"leg"
"verb_norming","2018_Jun_20_1258",913,48,"limp","halta","hasa","halka","halka","hasa","halta",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,49,"roll","vingla","snubbla","svassa","vingla","snubbla","svassa",1,2,0,"leg"
"verb_norming","2018_Jun_20_1258",913,50,"glide","glida","hasa","snava","snava","glida","hasa",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,51,"grasp","gripa","klämma","omfamna","klämma","omfamna","gripa",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,52,"traipse","traska","stappla","vandra","vandra","stappla","traska",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,53,"bash","slå","knuffa","trycka","knuffa","slå","trycka",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,54,"poke","peta","trycka","knuffa","peta","knuffa","trycka",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,55,"climb","klättra","kliva","krypa","klättra","kliva","krypa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,56,"braid","fläta","knyta","binda","fläta","binda","knyta",1,1,1,"arm"
"verb_norming","2018_Jun_20_1258",913,57,"knock","knacka","krocka","klicka","krocka","klicka","knacka",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,58,"wade","vada","pulsa","plöja","vada","pulsa","plöja",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,59,"skate","åka skridskor","åka skidor","åka kälke","åka kälke","åka skridskor","åka skidor",2,2,1,"leg"
"verb_norming","2018_Jun_20_1258",913,60,"pluck","plocka","rensa","picka","picka","plocka","rensa",2,2,1,"arm"
"verb_norming","2018_Jun_20_1258",913,61,"strut","svassa","lunka","strosa","strosa","lunka","svassa",3,3,1,"leg"
"verb_norming","2018_Jun_20_1258",913,62,"stagger","ragla","lunka","halka","halka","ragla","lunka",2,1,0,"leg"
"verb_norming","2018_Jun_20_1258",913,63,"stamp","stampa","kliva","skutta","stampa","kliva","skutta",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,64,"kneel","knäböja","krypa","kräla","knäböja","kräla","krypa",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,65,"toss","slänga","fånga","gripa","fånga","gripa","slänga",3,3,1,"arm"
"verb_norming","2018_Jun_20_1258",913,66,"wander","vandra","marschera","spatsera","vandra","marschera","spatsera",1,1,1,"leg"
"verb_norming","2018_Jun_20_1258",913,67,"wrap","slå in","slå ihop","slå till","slå in","slå ihop","slå till",1,1,1,"arm"
