"Sim","N","effect_size","DateTime","term","estimate","std.error","statistic","p.value","group"
8,30,"orig.75",2018-10-14 17:22:25,"(Intercept)",2.596962,0.1031592,25.1743,7.659271e-140,"fixed"
8,30,"orig.75",2018-10-14 17:22:25,"Movementlegs",-0.1114246,0.08790214,-1.267598,0.2049416,"fixed"
8,30,"orig.75",2018-10-14 17:22:25,"WordTypeleg-word",-0.03276319,0.07641506,-0.428753,0.668103,"fixed"
8,30,"orig.75",2018-10-14 17:22:25,"Movementlegs:WordTypeleg-word",0.1898478,0.1070019,1.774247,0.07602235,"fixed"
8,30,"orig.75",2018-10-14 17:22:25,"sd_(Intercept).Subject",0.4864775,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"sd_Movementlegs.Subject",0.2455664,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"sd_WordTypeleg-word.Subject",0.09987862,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"sd_Movementlegs:WordTypeleg-word.Subject",0.1136309,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"cor_(Intercept).Movementlegs.Subject",-0.7131749,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"cor_(Intercept).WordTypeleg-word.Subject",-0.6795986,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.515608,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"cor_Movementlegs.WordTypeleg-word.Subject",-0.02955972,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.2329035,NA,NA,NA,"Subject"
8,30,"orig.75",2018-10-14 17:22:25,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9789594,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"(Intercept)",2.253118,0.1119246,20.13068,3.974918e-90,"fixed"
8,45,"orig",2018-10-14 17:21:55,"Movementlegs",-0.05674509,0.09157449,-0.6196604,0.5354814,"fixed"
8,45,"orig",2018-10-14 17:21:55,"WordTypeleg-word",0.1484192,0.08495442,1.747044,0.08062963,"fixed"
8,45,"orig",2018-10-14 17:21:55,"Movementlegs:WordTypeleg-word",0.09813462,0.1129879,0.8685409,0.3850983,"fixed"
8,45,"orig",2018-10-14 17:21:55,"sd_(Intercept).Subject",0.6614778,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"sd_Movementlegs.Subject",0.3604397,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"sd_WordTypeleg-word.Subject",0.3139374,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"sd_Movementlegs:WordTypeleg-word.Subject",0.362102,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"cor_(Intercept).Movementlegs.Subject",-0.7880197,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"cor_(Intercept).WordTypeleg-word.Subject",-0.6607349,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.4700527,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"cor_Movementlegs.WordTypeleg-word.Subject",0.728286,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.6045717,NA,NA,NA,"Subject"
8,45,"orig",2018-10-14 17:21:55,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9729674,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"(Intercept)",2.558764,0.08451193,30.27696,2.305233e-201,"fixed"
8,45,"orig.0",2018-10-14 17:24:34,"Movementlegs",-0.1668721,0.08270331,-2.017719,0.04362048,"fixed"
8,45,"orig.0",2018-10-14 17:24:34,"WordTypeleg-word",0.04556936,0.06231599,0.7312627,0.4646187,"fixed"
8,45,"orig.0",2018-10-14 17:24:34,"Movementlegs:WordTypeleg-word",0.1088674,0.08969977,1.213687,0.2248674,"fixed"
8,45,"orig.0",2018-10-14 17:24:34,"sd_(Intercept).Subject",0.4843602,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"sd_Movementlegs.Subject",0.3456377,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"sd_WordTypeleg-word.Subject",0.09104464,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"sd_Movementlegs:WordTypeleg-word.Subject",0.07792208,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"cor_(Intercept).Movementlegs.Subject",-0.3592243,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"cor_(Intercept).WordTypeleg-word.Subject",-0.9205424,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.9317818,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"cor_Movementlegs.WordTypeleg-word.Subject",0.6952489,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.6735065,NA,NA,NA,"Subject"
8,45,"orig.0",2018-10-14 17:24:34,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9995553,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"(Intercept)",2.533279,0.09790556,25.87472,1.282626e-147,"fixed"
8,45,"orig.25",2018-10-14 17:23:54,"Movementlegs",-0.05123116,0.09266202,-0.5528819,0.5803443,"fixed"
8,45,"orig.25",2018-10-14 17:23:54,"WordTypeleg-word",0.2268695,0.0684427,3.314736,0.0009172956,"fixed"
8,45,"orig.25",2018-10-14 17:23:54,"Movementlegs:WordTypeleg-word",-0.0549154,0.09314728,-0.5895545,0.5554893,"fixed"
8,45,"orig.25",2018-10-14 17:23:54,"sd_(Intercept).Subject",0.5818357,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"sd_Movementlegs.Subject",0.4472327,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"sd_WordTypeleg-word.Subject",0.2187951,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"sd_Movementlegs:WordTypeleg-word.Subject",0.238388,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"cor_(Intercept).Movementlegs.Subject",-0.5495247,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"cor_(Intercept).WordTypeleg-word.Subject",-0.7487399,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.6127911,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"cor_Movementlegs.WordTypeleg-word.Subject",0.7757277,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.7927368,NA,NA,NA,"Subject"
8,45,"orig.25",2018-10-14 17:23:54,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9821264,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"(Intercept)",2.795108,0.1073336,26.04131,1.687517e-149,"fixed"
8,45,"orig.5",2018-10-14 17:23:13,"Movementlegs",-0.007098681,0.0725307,-0.0978714,0.9220344,"fixed"
8,45,"orig.5",2018-10-14 17:23:13,"WordTypeleg-word",0.007197553,0.05876094,0.1224887,0.902512,"fixed"
8,45,"orig.5",2018-10-14 17:23:13,"Movementlegs:WordTypeleg-word",-0.0931263,0.07987583,-1.165888,0.2436596,"fixed"
8,45,"orig.5",2018-10-14 17:23:13,"sd_(Intercept).Subject",0.6666041,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"sd_Movementlegs.Subject",0.307495,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"sd_WordTypeleg-word.Subject",0.1111862,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"sd_Movementlegs:WordTypeleg-word.Subject",0.0312221,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"cor_(Intercept).Movementlegs.Subject",-0.6986617,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"cor_(Intercept).WordTypeleg-word.Subject",-0.7448465,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.3219341,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"cor_Movementlegs.WordTypeleg-word.Subject",0.9977711,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.902286,NA,NA,NA,"Subject"
8,45,"orig.5",2018-10-14 17:23:13,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",0.8715051,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"(Intercept)",2.35637,0.0866271,27.2013,6.268085e-163,"fixed"
8,45,"orig.75",2018-10-14 17:22:37,"Movementlegs",-0.0332996,0.08311626,-0.4006389,0.688686,"fixed"
8,45,"orig.75",2018-10-14 17:22:37,"WordTypeleg-word",-0.02057436,0.07010058,-0.2934977,0.7691417,"fixed"
8,45,"orig.75",2018-10-14 17:22:37,"Movementlegs:WordTypeleg-word",0.2979989,0.09767407,3.050952,0.002281173,"fixed"
8,45,"orig.75",2018-10-14 17:22:37,"sd_(Intercept).Subject",0.4812374,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"sd_Movementlegs.Subject",0.3088134,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"sd_WordTypeleg-word.Subject",0.09471426,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"sd_Movementlegs:WordTypeleg-word.Subject",0.1611981,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"cor_(Intercept).Movementlegs.Subject",-0.303391,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"cor_(Intercept).WordTypeleg-word.Subject",-0.6284098,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.09413117,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"cor_Movementlegs.WordTypeleg-word.Subject",0.339944,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.1953255,NA,NA,NA,"Subject"
8,45,"orig.75",2018-10-14 17:22:37,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.6601709,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"(Intercept)",2.5632,0.08696386,29.47432,6.144776e-191,"fixed"
8,60,"orig",2018-10-14 17:22:09,"Movementlegs",-0.3538763,0.07016391,-5.043567,4.569336e-07,"fixed"
8,60,"orig",2018-10-14 17:22:09,"WordTypeleg-word",-0.1760581,0.05623697,-3.130647,0.001744217,"fixed"
8,60,"orig",2018-10-14 17:22:09,"Movementlegs:WordTypeleg-word",0.492858,0.08261738,5.965549,2.438127e-09,"fixed"
8,60,"orig",2018-10-14 17:22:09,"sd_(Intercept).Subject",0.6045582,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"sd_Movementlegs.Subject",0.2886564,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"sd_WordTypeleg-word.Subject",0.02197216,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"sd_Movementlegs:WordTypeleg-word.Subject",0.06170369,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"cor_(Intercept).Movementlegs.Subject",-0.4649756,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"cor_(Intercept).WordTypeleg-word.Subject",-0.3132515,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.126568,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"cor_Movementlegs.WordTypeleg-word.Subject",-0.695111,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.9370547,NA,NA,NA,"Subject"
8,60,"orig",2018-10-14 17:22:09,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9023853,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"(Intercept)",2.68692,0.08106256,33.14624,6.414933e-241,"fixed"
8,60,"orig.0",2018-10-14 17:24:47,"Movementlegs",0.0383881,0.06306452,0.6087115,0.5427157,"fixed"
8,60,"orig.0",2018-10-14 17:24:47,"WordTypeleg-word",0.01056745,0.05875231,0.1798645,0.857259,"fixed"
8,60,"orig.0",2018-10-14 17:24:47,"Movementlegs:WordTypeleg-word",0.09143863,0.07619898,1.199998,0.2301401,"fixed"
8,60,"orig.0",2018-10-14 17:24:47,"sd_(Intercept).Subject",0.5611894,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"sd_Movementlegs.Subject",0.2973832,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"sd_WordTypeleg-word.Subject",0.2323019,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"sd_Movementlegs:WordTypeleg-word.Subject",0.2478943,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"cor_(Intercept).Movementlegs.Subject",-0.688492,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"cor_(Intercept).WordTypeleg-word.Subject",-0.730606,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.0816679,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"cor_Movementlegs.WordTypeleg-word.Subject",0.5550814,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.06254498,NA,NA,NA,"Subject"
8,60,"orig.0",2018-10-14 17:24:47,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.7370131,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"(Intercept)",2.419467,0.08349535,28.97727,1.27273e-184,"fixed"
8,60,"orig.25",2018-10-14 17:24:09,"Movementlegs",-0.04812037,0.07223748,-0.6661413,0.5053208,"fixed"
8,60,"orig.25",2018-10-14 17:24:09,"WordTypeleg-word",-0.03540352,0.06683836,-0.5296887,0.5963278,"fixed"
8,60,"orig.25",2018-10-14 17:24:09,"Movementlegs:WordTypeleg-word",0.2097009,0.08582412,2.44338,0.01455041,"fixed"
8,60,"orig.25",2018-10-14 17:24:09,"sd_(Intercept).Subject",0.5610205,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"sd_Movementlegs.Subject",0.3239652,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"sd_WordTypeleg-word.Subject",0.2472918,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"sd_Movementlegs:WordTypeleg-word.Subject",0.2122596,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"cor_(Intercept).Movementlegs.Subject",-0.4423698,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"cor_(Intercept).WordTypeleg-word.Subject",-0.3944344,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.2760885,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"cor_Movementlegs.WordTypeleg-word.Subject",0.1801277,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.03676566,NA,NA,NA,"Subject"
8,60,"orig.25",2018-10-14 17:24:09,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.5660977,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"(Intercept)",2.674743,0.08933812,29.93955,6.019366e-197,"fixed"
8,60,"orig.5",2018-10-14 17:23:31,"Movementlegs",-0.2423909,0.08633281,-2.807633,0.004990706,"fixed"
8,60,"orig.5",2018-10-14 17:23:31,"WordTypeleg-word",-0.05046309,0.05468006,-0.9228792,0.3560702,"fixed"
8,60,"orig.5",2018-10-14 17:23:31,"Movementlegs:WordTypeleg-word",0.2910085,0.07805162,3.728411,0.0001926909,"fixed"
8,60,"orig.5",2018-10-14 17:23:31,"sd_(Intercept).Subject",0.6305619,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"sd_Movementlegs.Subject",0.5141716,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"sd_WordTypeleg-word.Subject",0.1275701,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"sd_Movementlegs:WordTypeleg-word.Subject",0.1492882,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"cor_(Intercept).Movementlegs.Subject",-0.6294517,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"cor_(Intercept).WordTypeleg-word.Subject",0.1778862,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.4195217,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"cor_Movementlegs.WordTypeleg-word.Subject",0.5787196,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.2006916,NA,NA,NA,"Subject"
8,60,"orig.5",2018-10-14 17:23:31,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.3179805,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"(Intercept)",2.374062,0.0935596,25.37486,4.778597e-142,"fixed"
8,60,"orig.75",2018-10-14 17:22:49,"Movementlegs",0.02698569,0.08361824,0.3227249,0.7469036,"fixed"
8,60,"orig.75",2018-10-14 17:22:49,"WordTypeleg-word",0.2021605,0.06174239,3.274259,0.001059396,"fixed"
8,60,"orig.75",2018-10-14 17:22:49,"Movementlegs:WordTypeleg-word",0.1270744,0.07876751,1.613285,0.1066827,"fixed"
8,60,"orig.75",2018-10-14 17:22:49,"sd_(Intercept).Subject",0.6433972,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"sd_Movementlegs.Subject",0.4596556,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"sd_WordTypeleg-word.Subject",0.1814274,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"sd_Movementlegs:WordTypeleg-word.Subject",0.08369337,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"cor_(Intercept).Movementlegs.Subject",-0.7830642,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"cor_(Intercept).WordTypeleg-word.Subject",-0.5985368,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.1411521,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"cor_Movementlegs.WordTypeleg-word.Subject",0.9300577,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.07903951,NA,NA,NA,"Subject"
8,60,"orig.75",2018-10-14 17:22:49,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.3459344,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"(Intercept)",2.811403,0.1645108,17.08947,1.777732e-65,"fixed"
9,15,"orig",2018-10-14 17:21:37,"Movementlegs",-0.006032201,0.1299541,-0.04641794,0.9629771,"fixed"
9,15,"orig",2018-10-14 17:21:37,"WordTypeleg-word",0.04016398,0.101069,0.3973916,0.6910787,"fixed"
9,15,"orig",2018-10-14 17:21:37,"Movementlegs:WordTypeleg-word",0.1212238,0.1416942,0.8555314,0.392257,"fixed"
9,15,"orig",2018-10-14 17:21:37,"sd_(Intercept).Subject",0.5793492,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"sd_Movementlegs.Subject",0.3430004,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"sd_WordTypeleg-word.Subject",0.1372558,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"sd_Movementlegs:WordTypeleg-word.Subject",0.2102731,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).Movementlegs.Subject",-0.7716186,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).WordTypeleg-word.Subject",-0.64439,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.8459251,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"cor_Movementlegs.WordTypeleg-word.Subject",0.6533467,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.6283202,NA,NA,NA,"Subject"
9,15,"orig",2018-10-14 17:21:37,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9209215,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"(Intercept)",2.165989,0.1989531,10.88693,1.330517e-27,"fixed"
9,15,"orig.0",2018-10-14 17:24:14,"Movementlegs",0.2165816,0.1467312,1.476043,0.1399323,"fixed"
9,15,"orig.0",2018-10-14 17:24:14,"WordTypeleg-word",0.4680735,0.1238568,3.779149,0.0001573651,"fixed"
9,15,"orig.0",2018-10-14 17:24:14,"Movementlegs:WordTypeleg-word",-0.261509,0.1741299,-1.501804,0.1331477,"fixed"
9,15,"orig.0",2018-10-14 17:24:14,"sd_(Intercept).Subject",0.6786844,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"sd_Movementlegs.Subject",0.2971711,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"sd_WordTypeleg-word.Subject",0.1224946,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"sd_Movementlegs:WordTypeleg-word.Subject",0.2381097,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).Movementlegs.Subject",-0.7204434,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).WordTypeleg-word.Subject",-0.5479681,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.5291089,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"cor_Movementlegs.WordTypeleg-word.Subject",-0.1853438,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.9696768,NA,NA,NA,"Subject"
9,15,"orig.0",2018-10-14 17:24:14,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.4198799,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"(Intercept)",2.351053,0.1417012,16.59162,8.012829e-62,"fixed"
9,15,"orig.25",2018-10-14 17:23:36,"Movementlegs",0.02933456,0.1440502,0.2036412,0.8386339,"fixed"
9,15,"orig.25",2018-10-14 17:23:36,"WordTypeleg-word",0.1235102,0.1197617,1.0313,0.3024,"fixed"
9,15,"orig.25",2018-10-14 17:23:36,"Movementlegs:WordTypeleg-word",0.1273571,0.1702891,0.7478872,0.4545282,"fixed"
9,15,"orig.25",2018-10-14 17:23:36,"sd_(Intercept).Subject",0.4420079,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"sd_Movementlegs.Subject",0.3327226,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"sd_WordTypeleg-word.Subject",0.1426384,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"sd_Movementlegs:WordTypeleg-word.Subject",0.2597579,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).Movementlegs.Subject",-0.8785117,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).WordTypeleg-word.Subject",-0.9155461,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.7390543,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"cor_Movementlegs.WordTypeleg-word.Subject",0.6121724,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.3274531,NA,NA,NA,"Subject"
9,15,"orig.25",2018-10-14 17:23:36,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.9475874,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"(Intercept)",2.984713,0.1496016,19.95107,1.467039e-88,"fixed"
9,15,"orig.5",2018-10-14 17:22:56,"Movementlegs",-0.09849305,0.1471747,-0.6692252,0.5033518,"fixed"
9,15,"orig.5",2018-10-14 17:22:56,"WordTypeleg-word",-0.3795667,0.09775684,-3.882764,0.000103276,"fixed"
9,15,"orig.5",2018-10-14 17:22:56,"Movementlegs:WordTypeleg-word",0.4398259,0.132889,3.309724,0.0009338793,"fixed"
9,15,"orig.5",2018-10-14 17:22:56,"sd_(Intercept).Subject",0.5273852,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"sd_Movementlegs.Subject",0.4552915,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"sd_WordTypeleg-word.Subject",0.01726983,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"sd_Movementlegs:WordTypeleg-word.Subject",0.08564527,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"cor_(Intercept).Movementlegs.Subject",-0.7172991,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"cor_(Intercept).WordTypeleg-word.Subject",0.934347,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.3062385,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"cor_Movementlegs.WordTypeleg-word.Subject",-0.9185087,NA,NA,NA,"Subject"
9,15,"orig.5",2018-10-14 17:22:56,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.4436246,NA,NA,NA,"Subject"
