word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,date,frameRate,expName,session,participant,
TREAD,trampa,stampa,klampa,3,klampa,stampa,trampa,Arm,arm,0,84,84,98,0,1,1,1,,,,,,,,,,,,,1,1.555,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TREAD,trampa,stampa,klampa,3,klampa,stampa,trampa,,,0,84,84,98,,,,,,,,,,,,,,,,,,,3,1,7.93320829208,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CUT,skära,sticka,spetsa,3,sticka,spetsa,skära,Leg,leg,0,85,85,16,0,0,0,0,,,,,,,,,,,,,1,2.66,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CUT,skära,sticka,spetsa,3,sticka,spetsa,skära,Arm,arm,0,85,85,16,0,1,1,1,,,,,,,,,,,,,7,1.07,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CUT,skära,sticka,spetsa,3,sticka,spetsa,skära,,,0,85,85,16,,,,,,,,,,,,,,,,,,,3,1,2.11360394611,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knuffa,knäppa,Leg,leg,0,86,86,80,0,0,0,0,,,,,,,,,,,,,1,2.217,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knuffa,knäppa,Arm,arm,0,86,86,80,0,1,1,1,,,,,,,,,,,,,7,0.864,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knuffa,knäppa,,,0,86,86,80,,,,,,,,,,,,,,,,,,,1,1,0.956164175721,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WALK,gå,promenera,marschera,1,gå,promenera,marschera,Leg,leg,0,87,87,105,0,0,0,0,,,,,,,,,,,,,7,5.812,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WALK,gå,promenera,marschera,1,gå,promenera,marschera,Arm,arm,0,87,87,105,0,1,1,1,,,,,,,,,,,,,1,1.438,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WALK,gå,promenera,marschera,1,gå,promenera,marschera,,,0,87,87,105,,,,,,,,,,,,,,,,,,,1,1,1.84516641919,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAMP,stampa,kliva,skutta,1,stampa,skutta,kliva,Leg,leg,0,88,88,83,0,0,0,0,,,,,,,,,,,,,1,17.045,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAMP,stampa,kliva,skutta,1,stampa,skutta,kliva,Arm,arm,0,88,88,83,0,1,1,1,,,,,,,,,,,,,7,2.258,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAMP,stampa,kliva,skutta,1,stampa,skutta,kliva,,,0,88,88,83,,,,,,,,,,,,,,,,,,,1,1,12.7799184321,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WHIP,piska,klappa,slå,3,klappa,slå,piska,Leg,leg,0,89,89,108,0,0,0,0,,,,,,,,,,,,,1,5.393,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WHIP,piska,klappa,slå,3,klappa,slå,piska,Arm,arm,0,89,89,108,0,1,1,1,,,,,,,,,,,,,7,1.891,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WHIP,piska,klappa,slå,3,klappa,slå,piska,,,0,89,89,108,,,,,,,,,,,,,,,,,,,3,1,3.55587147329,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAGGER,ragla,lunka,halka,3,halka,lunka,ragla,Leg,leg,0,90,90,82,0,0,0,0,,,,,,,,,,,,,7,46.262,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAGGER,ragla,lunka,halka,3,halka,lunka,ragla,Arm,arm,0,90,90,82,0,1,1,1,,,,,,,,,,,,,1,0.479,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STAGGER,ragla,lunka,halka,3,halka,lunka,ragla,,,0,90,90,82,,,,,,,,,,,,,,,,,,,3,1,4.0253957291,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Leg,leg,0,91,91,71,0,0,0,0,,,,,,,,,,,,,3,5.894,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Arm,arm,0,91,91,71,0,1,1,1,,,,,,,,,,,,,7,2.661,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,,,0,91,91,71,,,,,,,,,,,,,,,,,,,2,1,15.5641337581,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TUG,rycka,pressa,slå,3,pressa,slå,rycka,Leg,leg,0,92,92,102,0,0,0,0,,,,,,,,,,,,,1,5.61,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TUG,rycka,pressa,slå,3,pressa,slå,rycka,Arm,arm,0,92,92,102,0,1,1,1,,,,,,,,,,,,,7,1.186,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TUG,rycka,pressa,slå,3,pressa,slå,rycka,,,0,92,92,102,,,,,,,,,,,,,,,,,,,3,1,1.91201778973,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,kasta sig fram,dra sig fram,Leg,leg,0,93,93,67,0,0,0,0,,,,,,,,,,,,,1,13.56,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,kasta sig fram,dra sig fram,Arm,arm,0,93,93,67,0,1,1,1,,,,,,,,,,,,,7,0.6,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,kasta sig fram,dra sig fram,,,0,93,93,67,,,,,,,,,,,,,,,,,,,3,0,5.7027098682,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLIMB,klättra,kliva,krypa,3,krypa,kliva,klättra,Leg,leg,0,94,94,12,0,0,0,0,,,,,,,,,,,,,7,3.58,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLIMB,klättra,kliva,krypa,3,krypa,kliva,klättra,Arm,arm,0,94,94,12,0,1,1,1,,,,,,,,,,,,,1,2.996,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLIMB,klättra,kliva,krypa,3,krypa,kliva,klättra,,,0,94,94,12,,,,,,,,,,,,,,,,,,,3,1,1.47616695734,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PULL,dra,slänga,släpa,1,dra,släpa,slänga,Leg,leg,0,95,95,54,0,0,0,0,,,,,,,,,,,,,1,3.917,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PULL,dra,slänga,släpa,1,dra,släpa,slänga,Arm,arm,0,95,95,54,0,1,1,1,,,,,,,,,,,,,7,1.22,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PULL,dra,slänga,släpa,1,dra,släpa,slänga,,,0,95,95,54,,,,,,,,,,,,,,,,,,,1,1,1.39232477958,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRAPE,skrapa,rispa,klösa,1,skrapa,rispa,klösa,Leg,leg,0,96,96,64,0,0,0,0,,,,,,,,,,,,,1,4.956,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRAPE,skrapa,rispa,klösa,1,skrapa,rispa,klösa,Arm,arm,0,96,96,64,0,1,1,1,,,,,,,,,,,,,7,0.8,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SCRAPE,skrapa,rispa,klösa,1,skrapa,rispa,klösa,,,0,96,96,64,,,,,,,,,,,,,,,,,,,1,1,1.94584175261,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BASH,slå,knuffa,trycka,1,slå,trycka,knuffa,Leg,leg,0,97,97,0,0,0,0,0,,,,,,,,,,,,,1,2.254,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BASH,slå,knuffa,trycka,1,slå,trycka,knuffa,Arm,arm,0,97,97,0,0,1,1,1,,,,,,,,,,,,,7,0.414,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
BASH,slå,knuffa,trycka,1,slå,trycka,knuffa,,,0,97,97,0,,,,,,,,,,,,,,,,,,,1,1,6.91011293225,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,dra sig snabbt tillbaka,röra sig långsamt framåt,hasa sig bakåt,Leg,leg,0,98,98,33,0,0,0,0,,,,,,,,,,,,,7,8.529,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,dra sig snabbt tillbaka,röra sig långsamt framåt,hasa sig bakåt,Arm,arm,0,98,98,33,0,1,1,1,,,,,,,,,,,,,1,0.818,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,dra sig snabbt tillbaka,röra sig långsamt framåt,hasa sig bakåt,,,0,98,98,33,,,,,,,,,,,,,,,,,,,2,1,10.9354102773,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GRATE,riva,hugga,rispa,1,riva,rispa,hugga,Leg,leg,0,99,99,28,0,0,0,0,,,,,,,,,,,,,5,8.242,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GRATE,riva,hugga,rispa,1,riva,rispa,hugga,Arm,arm,0,99,99,28,0,1,1,1,,,,,,,,,,,,,1,1.42,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
GRATE,riva,hugga,rispa,1,riva,rispa,hugga,,,0,99,99,28,,,,,,,,,,,,,,,,,,,2,0,6.7928328206,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
ROLL,vingla,snubbla,svassa,2,svassa,vingla,snubbla,Leg,leg,0,100,100,59,0,0,0,0,,,,,,,,,,,,,1,18.474,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
ROLL,vingla,snubbla,svassa,2,svassa,vingla,snubbla,Arm,arm,0,100,100,59,0,1,1,1,,,,,,,,,,,,,7,0.414,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
ROLL,vingla,snubbla,svassa,2,svassa,vingla,snubbla,,,0,100,100,59,,,,,,,,,,,,,,,,,,,1,0,11.9919412003,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
RUB,gnugga,riva,klappa,3,klappa,riva,gnugga,Leg,leg,0,101,101,60,0,0,0,0,,,,,,,,,,,,,1,7.908,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
RUB,gnugga,riva,klappa,3,klappa,riva,gnugga,Arm,arm,0,101,101,60,0,1,1,1,,,,,,,,,,,,,7,1.605,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
RUB,gnugga,riva,klappa,3,klappa,riva,gnugga,,,0,101,101,60,,,,,,,,,,,,,,,,,,,3,1,6.02117272209,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLIP,halka,snava,ramla,3,ramla,snava,halka,Leg,leg,0,102,102,75,0,0,0,0,,,,,,,,,,,,,7,15.758,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLIP,halka,snava,ramla,3,ramla,snava,halka,Arm,arm,0,102,102,75,0,1,1,1,,,,,,,,,,,,,1,1.136,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SLIP,halka,snava,ramla,3,ramla,snava,halka,,,0,102,102,75,,,,,,,,,,,,,,,,,,,3,1,1.56004509071,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WIPE,torka,putsa,gnugga,3,gnugga,putsa,torka,Leg,leg,0,103,103,109,0,0,0,0,,,,,,,,,,,,,1,3.481,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WIPE,torka,putsa,gnugga,3,gnugga,putsa,torka,Arm,arm,0,103,103,109,0,1,1,1,,,,,,,,,,,,,7,0.6,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
WIPE,torka,putsa,gnugga,3,gnugga,putsa,torka,,,0,103,103,109,,,,,,,,,,,,,,,,,,,3,1,2.8512780839,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Leg,leg,0,104,104,8,0,0,0,0,,,,,,,,,,,,,1,6.567,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Arm,arm,0,104,104,8,0,1,1,1,,,,,,,,,,,,,7,2.629,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,,,0,104,104,8,,,,,,,,,,,,,,,,,,,2,1,1.32519169085,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
POLISH,polera,sopa,tvätta,3,tvätta,sopa,polera,Leg,leg,0,105,105,52,0,0,0,0,,,,,,,,,,,,,1,16.292,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
POLISH,polera,sopa,tvätta,3,tvätta,sopa,polera,Arm,arm,0,105,105,52,0,1,1,1,,,,,,,,,,,,,7,0.53,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
POLISH,polera,sopa,tvätta,3,tvätta,sopa,polera,,,0,105,105,52,,,,,,,,,,,,,,,,,,,3,1,3.13658077094,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SKIP,hoppa,kliva,strutta,3,kliva,strutta,hoppa,Leg,leg,0,106,106,72,0,0,0,0,,,,,,,,,,,,,7,7.557,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SKIP,hoppa,kliva,strutta,3,kliva,strutta,hoppa,Arm,arm,0,106,106,72,0,1,1,1,,,,,,,,,,,,,1,0.818,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
SKIP,hoppa,kliva,strutta,3,kliva,strutta,hoppa,,,0,106,106,72,,,,,,,,,,,,,,,,,,,2,0,6.0547319568,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PACE,gå fram och tillbaka,luffa runt,rusa fram,2,luffa runt,gå fram och tillbaka,rusa fram,Leg,leg,0,107,107,45,0,0,0,0,,,,,,,,,,,,,7,2.358,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PACE,gå fram och tillbaka,luffa runt,rusa fram,2,luffa runt,gå fram och tillbaka,rusa fram,Arm,arm,0,107,107,45,0,1,1,1,,,,,,,,,,,,,1,0.733,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PACE,gå fram och tillbaka,luffa runt,rusa fram,2,luffa runt,gå fram och tillbaka,rusa fram,,,0,107,107,45,,,,,,,,,,,,,,,,,,,2,1,3.45533482582,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,Leg,leg,0,108,108,23,0,0,0,0,,,,,,,,,,,,,1,4.753,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,Arm,arm,0,108,108,23,0,1,1,1,,,,,,,,,,,,,7,1.036,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,,,0,108,108,23,,,,,,,,,,,,,,,,,,,3,0,5.68584707878,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PUSH,knuffa,kasta,klämma,2,klämma,knuffa,kasta,Leg,leg,0,109,109,56,0,0,0,0,,,,,,,,,,,,,1,23.607,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PUSH,knuffa,kasta,klämma,2,klämma,knuffa,kasta,Arm,arm,0,109,109,56,0,1,1,1,,,,,,,,,,,,,7,0.516,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
PUSH,knuffa,kasta,klämma,2,klämma,knuffa,kasta,,,0,109,109,56,,,,,,,,,,,,,,,,,,,2,1,1.56024106858,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STUMBLE,snubbla,glida,svaja,2,glida,snubbla,svaja,Leg,leg,0,110,110,91,0,0,0,0,,,,,,,,,,,,,7,17.214,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STUMBLE,snubbla,glida,svaja,2,glida,snubbla,svaja,Arm,arm,0,110,110,91,0,1,1,1,,,,,,,,,,,,,1,0.647,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
STUMBLE,snubbla,glida,svaja,2,glida,snubbla,svaja,,,0,110,110,91,,,,,,,,,,,,,,,,,,,2,1,2.19737184193,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TRAIPSE,traska,stappla,vandra,3,vandra,stappla,traska,Leg,leg,0,111,111,97,0,0,0,0,,,,,,,,,,,,,3,6.917,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TRAIPSE,traska,stappla,vandra,3,vandra,stappla,traska,Arm,arm,0,111,111,97,0,1,1,1,,,,,,,,,,,,,3,0.615,,,,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
TRAIPSE,traska,stappla,vandra,3,vandra,stappla,traska,,,0,111,111,97,,,,,,,,,,,,,,,,,,,2,0,5.19929092362,2018_Jun_19_1257,59.6199809192,verb_norming,001,911,
