"expName","date","participant","trial","verb","category","rated_category","rating"
"verb_norming_L1swe","2018_Sep_07_1309",800,168,"röra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_07_1309",800,168,"röra","arm","Leg",1
"verb_norming_L1swe","2018_Sep_07_1309",800,169,"snubbla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_07_1309",800,169,"snubbla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,1,"trycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,1,"trycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,2,"rycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,2,"rycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,3,"släntra","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,3,"släntra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,4,"bulta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,4,"bulta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,5,"skaka","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,5,"skaka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,6,"rafsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,6,"rafsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,7,"knacka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,7,"knacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,8,"slunga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,8,"slunga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,9,"ösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,9,"ösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,10,"slå","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,10,"slå","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,11,"klippa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,11,"klippa","arm","Arm",5
"verb_norming_L1swe","2018_Sep_10_1155",801,12,"trippa","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,12,"trippa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,13,"strutta","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,13,"strutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,14,"plocka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,14,"plocka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,15,"daska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,15,"daska","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,16,"skära","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,16,"skära","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,17,"fatta","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1155",801,17,"fatta","arm","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,18,"skopa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,18,"skopa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,19,"putta","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,19,"putta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,20,"polera","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,20,"polera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,21,"raka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,21,"raka","arm","Arm",5
"verb_norming_L1swe","2018_Sep_10_1155",801,22,"pilla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,22,"pilla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,23,"signera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,23,"signera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,24,"pinna","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,24,"pinna","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,25,"skejta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,25,"skejta","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,26,"skrida","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,26,"skrida","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,27,"nappa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,27,"nappa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,28,"borsta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,28,"borsta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,29,"promenera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,29,"promenera","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,30,"dunka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,30,"dunka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,31,"ströva","leg","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,31,"ströva","leg","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,32,"vika","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,32,"vika","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,33,"gräva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,33,"gräva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,34,"höja","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1155",801,34,"höja","arm","Arm",4
"verb_norming_L1swe","2018_Sep_10_1155",801,35,"stega","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,35,"stega","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,36,"smyga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,36,"smyga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,37,"marschera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,37,"marschera","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,38,"klia","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,38,"klia","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,39,"kila","leg","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,39,"kila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,40,"ränna","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,40,"ränna","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,41,"hacka","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,41,"hacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,42,"knycka","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,42,"knycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,43,"greppa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,43,"greppa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,44,"tvätta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,44,"tvätta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,45,"gripa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,45,"gripa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,46,"gestikulera","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,46,"gestikulera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,47,"cykla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,47,"cykla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,48,"kratsa","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1155",801,48,"kratsa","arm","Arm",3
"verb_norming_L1swe","2018_Sep_10_1155",801,49,"fösa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,49,"fösa","arm","Arm",5
"verb_norming_L1swe","2018_Sep_10_1155",801,50,"stå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,50,"stå","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,51,"skala","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,51,"skala","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,52,"ragla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,52,"ragla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,53,"vandra","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,53,"vandra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,54,"grabba","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,54,"grabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,55,"rulla","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1155",801,55,"rulla","leg","Arm",3
"verb_norming_L1swe","2018_Sep_10_1155",801,56,"fånga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,56,"fånga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,57,"karva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,57,"karva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,58,"krama","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,58,"krama","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,59,"klättra","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,59,"klättra","leg","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,60,"hoppa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,60,"hoppa","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,61,"sleva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,61,"sleva","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,62,"fläta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,62,"fläta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,63,"knäa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,63,"knäa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,64,"norpa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,64,"norpa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,65,"kasta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,65,"kasta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,66,"putsa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,66,"putsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,67,"banka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,67,"banka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,68,"smeka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,68,"smeka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,69,"svabba","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1155",801,69,"svabba","arm","Arm",4
"verb_norming_L1swe","2018_Sep_10_1155",801,70,"skrapa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,70,"skrapa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,71,"vanka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,71,"vanka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,72,"ta","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,72,"ta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,73,"knipa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,73,"knipa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,74,"klicka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,74,"klicka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,75,"lunka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,75,"lunka","leg","Arm",4
"verb_norming_L1swe","2018_Sep_10_1155",801,76,"stöta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,76,"stöta","arm","Arm",5
"verb_norming_L1swe","2018_Sep_10_1155",801,77,"linda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,77,"linda","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,78,"vingla","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,78,"vingla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,79,"trumma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,79,"trumma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,80,"trampa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,80,"trampa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,81,"krypa","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1155",801,81,"krypa","leg","Arm",4
"verb_norming_L1swe","2018_Sep_10_1155",801,82,"stiga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,82,"stiga","leg","Arm",3
"verb_norming_L1swe","2018_Sep_10_1155",801,83,"träda","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,83,"träda","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,84,"snubbla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,84,"snubbla","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,85,"klappa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,85,"klappa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,86,"stappla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,86,"stappla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,87,"skyffla",NA,"Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,87,"skyffla",NA,"Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,88,"paddla","arm","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,88,"paddla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,89,"kravla","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1155",801,89,"kravla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,90,"smälla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,90,"smälla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,91,"tassa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,91,"tassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,92,"skrubba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,92,"skrubba","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,93,"flanera","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,93,"flanera","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,94,"sprinta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,94,"sprinta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,95,"rista","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,95,"rista","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,96,"jogga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,96,"jogga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,97,"raspa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,97,"raspa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,98,"klösa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,98,"klösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,99,"knivhugga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,99,"knivhugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,100,"vada","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,100,"vada","leg","Arm",3
"verb_norming_L1swe","2018_Sep_10_1155",801,101,"skutta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,101,"skutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,102,"knata","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,102,"knata","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,103,"badda","arm","Leg",3
"verb_norming_L1swe","2018_Sep_10_1155",801,103,"badda","arm","Arm",4
"verb_norming_L1swe","2018_Sep_10_1155",801,104,"lyfta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,104,"lyfta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,105,"traska","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,105,"traska","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,106,"skynda","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,106,"skynda","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,107,"ila","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,107,"ila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,108,"slita","arm","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,108,"slita","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,109,"peta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,109,"peta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,110,"guppa","leg","Leg",4
"verb_norming_L1swe","2018_Sep_10_1155",801,110,"guppa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,111,"halta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,111,"halta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,112,"fly","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,112,"fly","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,113,"repa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,113,"repa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,114,"irra","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1155",801,114,"irra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,115,"städa","arm","Leg",5
"verb_norming_L1swe","2018_Sep_10_1155",801,115,"städa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,116,"vira","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,116,"vira","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,117,"riva","arm","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,117,"riva","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,118,"svassa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,118,"svassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,119,"klämma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,119,"klämma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,120,"tåga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,120,"tåga","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,121,"snärta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,121,"snärta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,122,"piska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,122,"piska","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,123,"gnida","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,123,"gnida","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,124,"torka","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,124,"torka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,125,"gnugga","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,125,"gnugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,126,"hissa","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,126,"hissa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,127,"hiva","arm","Leg",2
"verb_norming_L1swe","2018_Sep_10_1155",801,127,"hiva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,128,"skura","arm","Leg",4
"verb_norming_L1swe","2018_Sep_10_1155",801,128,"skura","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,129,"slipa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,129,"slipa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,130,"haffa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,130,"haffa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,131,"åla","leg","Leg",3
"verb_norming_L1swe","2018_Sep_10_1155",801,131,"åla","leg","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,132,"rulta","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,132,"rulta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,133,"gå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,133,"gå","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,134,"klå","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,134,"klå","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,135,"rota","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,135,"rota","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,136,"snava","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,136,"snava","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,137,"studsa","leg","Leg",5
"verb_norming_L1swe","2018_Sep_10_1155",801,137,"studsa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,138,"håva","arm","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,138,"håva","arm","Arm",3
"verb_norming_L1swe","2018_Sep_10_1155",801,139,"vackla","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,139,"vackla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,140,"linka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,140,"linka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,141,"springa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,141,"springa","leg","Arm",2
"verb_norming_L1swe","2018_Sep_10_1155",801,142,"kliva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_10_1155",801,142,"kliva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,143,"knoga","leg","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,143,"knoga","leg","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,144,"nypa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,144,"nypa","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,145,"ro","arm","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,145,"ro","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,146,"glida","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,146,"glida","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,147,"fila","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,147,"fila","arm","Arm",6
"verb_norming_L1swe","2018_Sep_10_1155",801,148,"tvinna","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,148,"tvinna","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,149,"sparka","leg","Leg",6
"verb_norming_L1swe","2018_Sep_10_1155",801,149,"sparka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_10_1155",801,150,"röra","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,150,"röra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,151,"dra","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,151,"dra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,152,"skjuta","arm","Leg",5
"verb_norming_L1swe","2018_Sep_10_1155",801,152,"skjuta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_10_1155",801,153,"skumma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_10_1155",801,153,"skumma","arm","Arm",5
"verb_norming_L1swe","2018_Sep_10_1155",801,154,"koppla","arm","Leg",3
