"expName","date","participant","trial","verb","translation","Score","verb_category","cognate_bin","cognate","in_orig"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,79,"claw","sätta klorna i",1,"arm",1,"klösa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,80,"stride","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,81,"wipe","torka av",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,82,"crouch","krypa ihop",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,83,"dash","daska till",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,84,"punch","slå",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,85,"lumber","fälla ett träd",-99,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,86,"pat","klappa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,87,"fold","vika",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,88,"clap","klappa händerna",1,"arm",1,"klappa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,89,"grovel","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,90,"jog","jogga",1,"leg",1,"jogga","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,91,"slip","halka",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,92,"walk","promenera",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,93,"traipse","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,94,"plod","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,95,"stamp","stämpla",-99,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,96,"pedal","gasa",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,97,"tiptoe","gå på tå",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,98,"skim","ta av det översta lagret av något",1,"arm",1,"skumma","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,99,"knock","knacka",1,"arm",1,"knacka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,100,"rush","skynda",1,"leg",-99,"rusa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,101,"wander","strosa",1,"leg",1,"vandra","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,102,"dance","dansa",1,"leg",1,"dansa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,103,"dunk","dunka",1,"arm",1,"dunka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,104,"gesture","gestikulera",1,"arm",1,"gestikulera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,105,"hike","hajka",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,106,"straddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,107,"wrap","slå in",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,108,"hack","knäcka något",-99,"arm",1,"hacka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,109,"roam","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,110,"stroll","gå omkring",0.5,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,111,"march","marschera",1,"leg",1,"marschera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,112,"slide","skjuta något åt något håll",-99,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,113,"lift","lyfta",1,"arm",1,"lyfta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,114,"run","springa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,115,"braid","fläta",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,116,"trek","hajka",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,117,"seize","erövra",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,118,"pinch","nypa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,119,"trip","snubbla",1,"leg",1,"trippa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,120,"slap","örfila",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,121,"polish","putsa",1,"arm",1,"polera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,122,"bounce","studsa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,123,"pace","bestämma takten",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,124,"hobble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,125,"rub","gnugga",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,126,"chop","skära av eller isär",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,127,"shamble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1446",805,128,"trot","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,1,"pat","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,2,"prance","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,3,"clean","städa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,4,"scratch","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,5,"stamp","jag vet inte",0,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,6,"traipse","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,7,"jump","hoppa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,8,"braid","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,9,"bind","jag vet inte",0,"arm",1,"binda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,10,"trip","jag vet inte",0,"leg",1,"trippa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,11,"lift","bära",0,"arm",1,"lyfta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,12,"hug","krama",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,13,"stir","jag vet inte",0,"arm",-99,"störa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,14,"sneak","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,15,"tramp","jag vet inte",0,"leg",1,"trampa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,16,"grasp","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,17,"rub","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,18,"trek","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,19,"creep","jag vet inte",0,"leg",1,"krypa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,20,"straddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,21,"hop","jag vet inte",0,"leg",1,"hoppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,22,"stomp","jag vet inte",0,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,23,"shake","skaka",1,"arm",1,"skaka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,24,"sprint","jag vet inte",0,"leg",1,"sprinta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,25,"seize","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,26,"chop","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,27,"inch","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,28,"grate","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,29,"jog","jag vet inte",0,"leg",1,"jogga","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,30,"carve","jag vet inte",0,"arm",1,"karva","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,31,"polish","polera",1,"arm",1,"polera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,32,"sign","signera",1,"arm",1,"signera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,33,"fold","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,34,"trudge","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,35,"wade","jag vet inte",0,"leg",1,"vada","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,36,"slap","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,37,"grab","fånga",1,"arm",1,"grabba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,38,"shamble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,39,"wander","jag vet inte",0,"leg",1,"vandra","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,40,"ramble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,41,"tread","jag vet inte",0,"leg",1,"träda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,42,"leap","jag vet inte",0,"leg",-99,"löpa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,43,"march","marschera",1,"leg",1,"marschera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,44,"gesture","jag vet inte",0,"arm",1,"gestikulera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,45,"rush","skynda",1,"leg",-99,"rusa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,46,"slide","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,47,"punch","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,48,"file","jag vet inte",0,"arm",1,"fila","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,49,"waddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,50,"tiptoe","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,51,"skate","jag vet inte",0,"leg",1,"skejta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,52,"pull","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,53,"dash","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,54,"grovel","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,55,"saunter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,56,"limp","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,57,"snatch","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,58,"strut","jag vet inte",0,"leg",1,"strutta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,59,"throw","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,60,"grip","jag vet inte",0,"arm",1,"gripa, greppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,61,"scoop","jag vet inte",0,"arm",1,"skopa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,62,"hike","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,63,"switch","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,64,"bounce","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,65,"step","steg in",-99,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,66,"lumber","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,67,"toss","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,68,"click","jag vet inte",0,"arm",1,"klicka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,69,"stab","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,70,"claw","jag vet inte",0,"arm",1,"klösa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,71,"whip","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,72,"totter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,73,"mount","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,74,"cut","klippa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,75,"bash","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,76,"walk","gå",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,77,"kneel","sy",0,"leg",1,"knäa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,78,"cycle","jag vet inte",0,"leg",1,"cykla","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,79,"catch","fånga",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,80,"crouch","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,81,"skip","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,82,"wash","tvätta",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,83,"flee","jag vet inte",0,"leg",1,"fly","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,84,"clutch","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,85,"scrub","rengöra",1,"arm",1,"skrubba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,86,"stumble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,87,"pace","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,88,"scrape","jag vet inte",0,"arm",1,"skrapa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,89,"knock","knacka",1,"arm",1,"knacka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,90,"wipe","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,91,"run","springa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,92,"trample","jag vet inte",0,"leg",1,"trampa","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,93,"pluck","jag vet inte",0,"arm",1,"plocka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,94,"push","putta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,95,"trot","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,96,"stagger","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,97,"wobble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,98,"squeeze","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,99,"kick","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,100,"dunk","jag vet inte",0,"arm",1,"dunka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,101,"poke","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,102,"tug","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,103,"glide","jag vet inte",0,"leg",1,"glida","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,104,"hobble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,105,"sway","jag vet inte",0,"leg",1,"svaja","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,106,"peel","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,107,"nip","jag vet inte",0,"arm",1,"nypa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,108,"slip","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,109,"brush","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,110,"wrap","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,111,"dig","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,112,"twine","jag vet inte",0,"arm",1,"tvinna","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,113,"roam","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,114,"skim","jag vet inte",0,"arm",1,"skumma","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,115,"plod","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,116,"pinch","jag vet inte",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,117,"stray","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,118,"hack","jag vet inte",0,"arm",1,"hacka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,119,"row","jag vet inte",0,"arm",1,"ro","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,120,"dance","dansa",1,"leg",1,"dansa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,121,"toddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,122,"stroll","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,123,"squat","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,124,"stand","stå",1,"leg",1,"stå","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,125,"stride","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,126,"clap","klappa",1,"arm",1,"klappa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,127,"pedal","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,128,"slither","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,1,"wade","jag vet inte",0,"leg",1,"vada","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,2,"kneel","falla på knä",1,"leg",1,"knäa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,3,"stagger","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,4,"gesture","gestikulera",1,"arm",1,"gestikulera","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,5,"cut","klippa",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,6,"wobble","vingla",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,7,"waddle","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,8,"slip","halka",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,9,"bounce","studsa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,10,"grip","ta tag",1,"arm",1,"gripa, greppa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,11,"file","sortera i mappar",1,"arm",1,"fila","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,12,"punch","slå",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,13,"cycle","jag vet inte",0,"leg",1,"cykla","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,14,"stamp","stampa",1,"leg",1,"stampa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,15,"wash","tvätta",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,16,"poke","peta",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,17,"switch","ändra",-99,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,18,"walk","gå",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,19,"trudge","jag vet inte",0,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,20,"dunk","dunka",1,"arm",1,"dunka","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,21,"lumber","vandra",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,22,"hike","vandra",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,23,"pedal","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,24,"clap","klappa",1,"arm",1,"klappa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,25,"toss","smyga",0,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,26,"shake","skaka",1,"arm",1,"skaka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,27,"saunter","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,28,"strut","jag vet inte",0,"leg",1,"strutta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,29,"whip","piska",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,30,"shamble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,31,"scrub","skrubba",1,"arm",1,"skrubba","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,32,"run","springa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,33,"jump","hoppa",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,34,"tug","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,35,"skip","hoppa över",1,"leg",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,36,"sneak","smyga",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,37,"hobble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,38,"grate","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,39,"wander","gå omkring lite förvirrat",1,"leg",1,"vandra","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,40,"grasp","jag vet inte",0,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,41,"snatch","sno",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,42,"dash","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,43,"clean","rengöra",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,44,"twine","tvinna",1,"arm",1,"tvinna","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,45,"knock","knacka",1,"arm",1,"knacka","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,46,"tiptoe","smyga på tå",1,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,47,"ramble","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,48,"push","trycka",1,"arm",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,49,"sprint","springa snabbt",1,"leg",1,"sprinta","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,50,"slither","jag vet inte",0,"leg",0,"","no"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,51,"scoop","skopa",1,"arm",1,"skopa","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,52,"scratch","skrapa",1,"arm",0,"","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,53,"bind","binda ihop",1,"arm",1,"binda","yes"
"verb_norming_L2-eng_oral_translation","2018_Sep_13_1343",807,54,"braid","fläta",1,"arm",0,"","yes"
