"expName","date","participant","trial","verb","category","rated_category","rating","verb_normed"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,10,"skip","leg","Leg",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,11,"pace","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,11,"pace","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,12,"push","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,12,"push","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,13,"inch","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,13,"inch","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,14,"bind","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,14,"bind","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,15,"tug","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,15,"tug","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,16,"stroll","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,16,"stroll","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,17,"pluck","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,17,"pluck","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,18,"dig","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,18,"dig","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,19,"lift","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,19,"lift","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,20,"slide","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,20,"slide","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,21,"rush","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,21,"rush","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,22,"dunk","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,22,"dunk","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,23,"poke","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,23,"poke","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,24,"crawl","leg","Arm",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,24,"crawl","leg","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,25,"skate","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,25,"skate","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,26,"climb","leg","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,26,"climb","leg","Leg",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,27,"sprint","leg","Arm",2,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,27,"sprint","leg","Leg",7,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,28,"pat","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,28,"pat","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,29,"catch","arm","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,29,"catch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,30,"trip","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,30,"trip","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,31,"flit","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,31,"flit","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,32,"creep","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,32,"creep","leg","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,33,"scratch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,33,"scratch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,34,"slip","leg","Arm",3,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,34,"slip","leg","Leg",5,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,35,"sway","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,35,"sway","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,36,"throw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,36,"throw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,37,"dance","leg","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,37,"dance","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,38,"wade","leg","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,38,"wade","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,39,"nip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,39,"nip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,40,"file","arm","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,40,"file","arm","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,41,"wobble","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,41,"wobble","leg","Leg",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,42,"grip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,42,"grip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,43,"stir","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,43,"stir","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,44,"stagger","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,44,"stagger","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,45,"mount","leg","Arm",4,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,45,"mount","leg","Leg",5,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,46,"carve","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,46,"carve","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,47,"fold","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,47,"fold","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,48,"hike","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,48,"hike","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,49,"snatch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,49,"snatch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,50,"trudge","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,50,"trudge","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,51,"pull","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,51,"pull","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,52,"stumble","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,52,"stumble","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,53,"slap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,53,"slap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,54,"switch","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,54,"switch","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,55,"pinch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,55,"pinch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,56,"delve","arm","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,56,"delve","arm","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,57,"sneak","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,57,"sneak","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,58,"glide","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,58,"glide","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,59,"grate","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,59,"grate","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,60,"grab","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,60,"grab","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,61,"roam","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,61,"roam","leg","Leg",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,62,"kneel","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,62,"kneel","leg","Leg",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,63,"traipse","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,63,"traipse","leg","Leg",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,64,"punch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,64,"punch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,65,"slither","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,65,"slither","leg","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,66,"hop","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,66,"hop","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,67,"plod","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,67,"plod","leg","Leg",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,68,"grasp","arm","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,68,"grasp","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,69,"scoop","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,69,"scoop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,70,"shake","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,70,"shake","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,71,"knock","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,71,"knock","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,72,"wrap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,72,"wrap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,73,"peel","arm","Arm",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,73,"peel","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,74,"tiptoe","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,74,"tiptoe","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,75,"run","leg","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,75,"run","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,76,"kick","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,76,"kick","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,77,"tread","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,77,"tread","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,78,"stomp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,78,"stomp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,79,"polish","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,79,"polish","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,80,"stray","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,80,"stray","leg","Leg",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,81,"cut","arm","Arm",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,81,"cut","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,82,"march","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,82,"march","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,83,"hack","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,83,"hack","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,84,"click","arm","Arm",6,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,84,"click","arm","Leg",1,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,85,"wipe","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,85,"wipe","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,86,"scuff","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,86,"scuff","leg","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,87,"twine","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,87,"twine","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,88,"skim","arm","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,88,"skim","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,89,"clutch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,89,"clutch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,90,"braid","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,90,"braid","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,91,"jump","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,91,"jump","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,92,"stamp","leg","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,92,"stamp","leg","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,93,"seize","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,93,"seize","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,94,"clap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,94,"clap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,95,"jog","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,95,"jog","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,96,"clean","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,96,"clean","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,97,"chop","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,97,"chop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,98,"step","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,98,"step","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,99,"scrape","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,99,"scrape","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,100,"bounce","leg","Arm",1,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,100,"bounce","leg","Leg",7,"june"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,101,"stride","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,101,"stride","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,102,"limp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,102,"limp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,103,"whip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,103,"whip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,104,"squeeze","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,104,"squeeze","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,105,"bash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,105,"bash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,106,"toss","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,106,"toss","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,107,"scrub","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,107,"scrub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,108,"trot","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,108,"trot","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,109,"wander","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,109,"wander","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,110,"prance","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,110,"prance","leg","Leg",6,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,111,"claw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,111,"claw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,112,"wash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1302",908,112,"wash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,1,"push","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,1,"push","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,2,"ramble","leg","Leg",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,2,"ramble","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,3,"kneel","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,3,"kneel","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,4,"fold","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,4,"fold","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,5,"tread","leg","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,5,"tread","leg","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,6,"stomp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,6,"stomp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,7,"stab","arm","Leg",1,"june"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,7,"stab","arm","Arm",7,"june"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,8,"wander","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,8,"wander","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,9,"crawl","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,9,"crawl","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,10,"seize","arm","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,10,"seize","arm","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,11,"wipe","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,11,"wipe","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,12,"limp","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,12,"limp","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,13,"wrap","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,13,"wrap","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,14,"pull","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,14,"pull","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,15,"hop","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,15,"hop","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,16,"pace","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,16,"pace","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,17,"rub","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,17,"rub","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,18,"nip","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,18,"nip","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,19,"kick","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,19,"kick","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,20,"step","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,20,"step","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,21,"bind","arm","Leg",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,21,"bind","arm","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,22,"throw","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,22,"throw","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,23,"switch","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,23,"switch","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,24,"pat","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,24,"pat","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,25,"poke","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,25,"poke","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,26,"jump","leg","Leg",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,26,"jump","leg","Arm",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,27,"traipse","leg","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,27,"traipse","leg","Arm",4,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,28,"grate","arm","Leg",5,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,28,"grate","arm","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,29,"brush","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,29,"brush","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,30,"wash","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,30,"wash","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,31,"dunk","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,31,"dunk","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,32,"delve","arm","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,32,"delve","arm","Arm",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,33,"scoop","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,33,"scoop","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,34,"dig","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,34,"dig","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,35,"creep","leg","Leg",3,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,35,"creep","leg","Arm",2,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,36,"peel","arm","Leg",1,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,36,"peel","arm","Arm",7,"june+sept"
"verb_norming_L2eng_june","2018_Jun_18_1531",909,37,"stride","leg","Leg",3,"june+sept"
